  36.5000  -51.1340 2
  36.5000  -52.8660 2
  38.0000  -52.0000 2
  36.5000  -51.1340 2
  99.0000   99.0000 3
9999 9999 Azores <identity>GPlates-8c244523-3eb8-4450-9dae-9fe5d303176e</identity>
   1  200.0 -999.0 UN   0   0   1     6
  38.0000  -26.0000 3
  39.0000  -26.0000 3
  37.5000  -25.1340 2
  37.5000  -26.8660 2
  39.0000  -26.0000 2
  37.5000  -25.1340 2
  99.0000   99.0000 3
9999 9999 Etna <identity>GPlates-2de23acb-79cb-43dc-94e6-37d3e6b9d7ae</identity>
   1  200.0 -999.0 UN   0   0   1     6
  38.0000   15.0000 3
  39.0000   15.0000 3
  37.5000   15.8660 2
  37.5000   14.1340 2
  39.0000   15.0000 2
  37.5000   15.8660 2
  99.0000   99.0000 3
9999 9999 Yellowstone <identity>GPlates-64b6c04c-8fe5-4ccc-90f6-571e1ec1fe6b</identity>
   1  200.0 -999.0 UN   0   0   1     6
  44.0000 -111.0000 3
  45.0000 -111.0000 3
  43.5000 -110.1340 2
  43.5000 -111.8660 2
  45.0000 -111.0000 2
  43.5000 -110.1340 2
  99.0000   99.0000 3
9999 9999 Juan_de_Fuca_Cobb <identity>GPlates-e50d5627-0bbb-4be5-a319-5609b301aeab</identity>
   1  200.0 -999.0 UN   0   0   1     6
  46.0000 -130.0000 3
  47.0000 -130.0000 3
  45.5000 -129.1340 2
  45.5000 -130.8660 2
  47.0000 -130.0000 2
  45.5000 -129.1340 2
  99.0000   99.0000 3
9999 9999 Eifel <identity>GPlates-015a07a6-5c91-4f00-ac12-96dbf620136d</identity>
   1  200.0 -999.0 UN   0   0   1     6
  50.0000    4.0000 3
  51.0000    4.0000 3
  49.5000    4.8660 2
  49.5000    3.1340 2
  51.0000    4.0000 2
  49.5000    4.8660 2
  99.0000   99.0000 3
9999 9999 Alaska_Nunivak <identity>GPlates-a81fabef-f036-4edb-a9dd-d0c23e9b93e9</identity>
   1  200.0 -999.0 UN   0   0   1     6
  60.0000 -166.0000 3
  61.0000 -166.0000 3
  59.5000 -165.1340 2
  59.5000 -166.8660 2
  61.0000 -166.0000 2
  59.5000 -165.1340 2
  99.0000   99.0000 3
9999 9999 Iceland <identity>GPlates-dfd46b3b-3b89-4cb8-920a-5f80a6c98315</identity>
   1  200.0 -999.0 UN   0   0   1     6
  64.0000  -17.0000 3
  65.0000  -17.0000 3
  63.5000  -16.1340 2
  63.5000  -17.8660 2
  65.0000  -17.0000 2
  63.5000  -16.1340 2
  99.0000   99.0000 3
9999 9999 Kolyma_Anjuisky <identity>GPlates-39837f5c-4200-4105-8804-e877fa91555f</identity>
   1  200.0 -999.0 UN   0   0   1     6
  67.0000  165.0000 3
  68.0000  165.0000 3
  66.5000  165.8660 2
  66.5000  164.1340 2
  68.0000  165.0000 2
  66.5000  165.8660 2
  99.0000   99.0000 3
9999 9999 Jan_Mayen <identity>GPlates-5d3bfb63-1edf-4174-973c-1c7ebf7909ab</identity>
   1  200.0 -999.0 UN   0   0   1     6
  71.0000   -8.0000 3
  72.0000   -8.0000 3
  70.5000   -7.1340 2
  70.5000   -8.8660 2
  72.0000   -8.0000 2
  70.5000   -7.1340 2
  99.0000   99.0000 3
9999 9999 Trindade_Arnold <identity>GPlates-e888cc16-ff2c-468d-ba28-2870b005daf2</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -19.0348  -26.9893 3
 -18.0348  -26.9893 3
 -19.5348  -26.1233 2
 -19.5348  -27.8553 2
 -18.0348  -26.9893 2
 -19.5348  -26.1233 2
  99.0000   99.0000 3
9999 9999 Amsterdam_Christmas <identity>GPlates-a4592397-80e0-4bd2-a200-f9bf31b53564</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -35.9545   78.5759 3
 -34.9545   78.5759 3
 -36.4545   79.4419 2
 -36.4545   77.7099 2
 -34.9545   78.5759 2
 -36.4545   79.4419 2
  99.0000   99.0000 3
9999 9999 Rurutu/Arago <identity>GPlates-396bf95c-247b-42bd-9d37-d600a24c12d1</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -23.0000 -151.0000 3
 -22.0000 -151.0000 3
 -23.5000 -150.1340 2
 -23.5000 -151.8660 2
 -22.0000 -151.0000 2
 -23.5000 -150.1340 2
  99.0000   99.0000 3
9999 9999 Bowie <identity>GPlates-497749ed-4776-4d38-afaa-4001be93af86</identity>
   1  200.0 -999.0 UN   0   0   1     6
  53.0000 -136.0000 3
  54.0000 -136.0000 3
  52.5000 -135.1340 2
  52.5000 -136.8660 2
  54.0000 -136.0000 2
  52.5000 -135.1340 2
  99.0000   99.0000 3
